STATEFP,COUNTYFP,COUSUBFP,COUSUBNS,Simulation_ID,GEOIDFQ,Simulation_Name,NAMELSAD,LSAD,CLASSFP,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Sqkm,Beltline Score
13,291,92874,01936560,1329192874,0600000US1329192874,Suches,Suches CCD,22,Z5,G4040,S,193430402,523092,+34.7201685,-084.0209800,194.14849494768825,0.1
13,301,93258,01936627,1330193258,0600000US1330193258,Warrenton,Warrenton CCD,22,Z5,G4040,S,120087669,1324553,+33.3874792,-082.6071597,121.81388581701071,0.1
13,187,90852,01936211,1318790852,0600000US1318790852,Dahlonega,Dahlonega CCD,22,Z5,G4040,S,360919388,1695635,+34.5508671,-084.0769608,362.9686998455861,0.1
13,187,93024,01936586,1318793024,0600000US1318793024,Three Sisters Mountain,Three Sisters Mountain CCD,22,Z5,G4040,S,371901223,1579925,+34.5968235,-083.9518289,373.9122007791822,0.1
13,105,91044,01936244,1310591044,0600000US1310591044,Elberton,Elberton CCD,22,Z5,G4040,S,506336852,25753407,+34.0711557,-082.8228376,533.6228589319882,0.1
13,293,93000,01936582,1329393000,0600000US1329393000,The Rock-Yatesville,The Rock-Yatesville CCD,22,Z5,G4040,S,227220165,2598886,+32.9283836,-084.1939916,230.02378987450118,0.1
13,293,93006,01936583,1329393006,0600000US1329393006,Thomaston,Thomaston CCD,22,Z5,G4040,S,161585444,2498052,+32.9223253,-084.3361641,164.20347956846294,0.1
13,151,91800,01936370,1315191800,0600000US1315191800,Locust Grove,Locust Grove CCD,22,Z5,G4040,S,211581229,5916518,+33.3755585,-084.0603371,217.724311772809,0.1
13,317,93275,01936630,1331793275,0600000US1331793275,Washington,Washington CCD,22,Z5,G4040,S,550586251,8018904,+33.7075266,-082.6722171,560.3666762763811,0.1
13,305,91614,01936339,1330591614,0600000US1330591614,Jesup,Jesup CCD,22,Z5,G4040,S,855772008,9048712,+31.4940495,-081.8108637,869.3180333062315,0.1
13,205,90522,01936154,1320590522,0600000US1320590522,Camilla,Camilla CCD,22,Z5,G4040,S,386230634,344137,+31.2511593,-084.2243275,386.9334346155789,0.1
13,205,90186,01936096,1320590186,0600000US1320590186,Baconton,Baconton CCD,22,Z5,G4040,S,223561729,540052,+31.3804977,-084.1001067,224.3421877934493,0.1
13,205,92664,01936523,1320592664,0600000US1320592664,Sale City,Sale City CCD,22,Z5,G4040,S,181007539,2001391,+31.2524504,-084.0484569,183.22053828391307,0.1
13,205,90366,01936127,1320590366,0600000US1320590366,Branchville,Branchville CCD,22,Z5,G4040,S,255336118,218875,+31.1414682,-084.3850821,255.74359125492543,0.1
13,245,91452,01936312,1324591452,0600000US1324591452,Hephzibah,Hephzibah CCD,22,Z5,G4040,S,334413473,3364408,+33.2928715,-082.0332281,339.28795200855996,0.1
13,215,90751,02583408,1321590751,0600000US1321590751,Columbus East,Columbus East CCD,22,Z5,G4040,S,62126155,155342,+32.4829010,-084.9083748,62.29105052750258,0.1
13,215,91213,02583411,1321591213,0600000US1321591213,Fort Benning,Fort Benning CCD,22,Z5,G4040,S,203908742,549905,+32.4698571,-084.8130988,204.5083040732888,0.1
13,215,90752,02583409,1321590752,0600000US1321590752,Columbus North,Columbus North CCD,22,Z5,G4040,S,223336864,7940257,+32.5600952,-084.8937259,231.31473381027672,0.1
13,189,93018,01936585,1318993018,0600000US1318993018,Thomson,Thomson CCD,22,Z5,G4040,S,482200548,20023319,+33.5129533,-082.5148545,503.9742707019376,0.1
13,167,91662,01936347,1316791662,0600000US1316791662,Kite,Kite CCD,22,Z5,G4040,S,220340621,3000495,+32.7173064,-082.5301712,224.12975061197545,0.1
13,167,93450,01936660,1316793450,0600000US1316793450,Wrightsville,Wrightsville CCD,22,Z5,G4040,S,210786216,1959451,+32.7363789,-082.6661083,213.44241822807598,0.1
13,267,91302,01936287,1326791302,0600000US1326791302,Glennville,Glennville CCD,22,Z5,G4040,S,545025294,6780930,+31.9509701,-081.9758105,554.4371082645813,0.1
13,085,90284,01936342,1308590284,0600000US1308590284,Blacks Mill,Blacks Mill CCD,22,Z5,G4040,S,240611910,7973474,+34.3819463,-084.1121126,248.81951412709836,0.1
13,163,91812,01936373,1316391812,0600000US1316391812,Louisville,Louisville CCD,22,Z5,G4040,S,564728206,4845400,+33.0243268,-082.4203074,571.6854910105002,0.1
13,179,91488,01936318,1317991488,0600000US1317991488,Hinesville,Hinesville CCD,22,Z5,G4040,S,718372470,1751042,+31.9141393,-081.6233964,724.1520335080801,0.1
13,011,91524,01936324,1301191524,0600000US1301191524,Homer,Homer CCD,22,Z5,G4040,S,193750568,774820,+34.3680144,-083.4828465,194.87130291029996,0.1
13,285,91470,01936315,1328591470,0600000US1328591470,Hillcrest,Hillcrest CCD,22,Z5,G4040,S,60539701,9860305,+33.1494897,-085.0200228,70.4019415022411,0.1
13,285,92232,01936446,1328592232,0600000US1328592232,Oak Grove,Oak Grove CCD,22,Z5,G4040,S,160263880,507349,+32.9205098,-084.9239304,160.79132700768858,0.1
13,285,91674,01936349,1328591674,0600000US1328591674,LaGrange,LaGrange CCD,22,Z5,G4040,S,395907444,22972280,+33.0173475,-085.0185774,418.89898229726384,0.1
13,243,90840,01936209,1324390840,0600000US1324390840,Cuthbert,Cuthbert CCD,22,Z5,G4040,S,574332175,1982258,+31.7310825,-084.8217331,576.459342920894,0.1
13,243,92754,01936538,1324392754,0600000US1324392754,Shellman,Shellman CCD,22,Z5,G4040,S,303218203,3575919,+31.7388862,-084.6280230,306.93090160906667,0.1
13,121,91020,01936240,1312191020,0600000US1312191020,East Point,East Point CCD,22,Z5,G4040,S,35487056,33096,+33.6690588,-084.4693599,35.53999836475436,0.8188972330193535
13,121,92298,01936458,1312192298,0600000US1312192298,Palmetto,Palmetto CCD,22,Z5,G4040,S,182345799,3299462,+33.5546062,-084.7260797,185.70079794923095,0.1
13,285,90012,01936065,1328590012,0600000US1328590012,Abbottsford,Abbottsford CCD,22,Z5,G4040,S,154337718,32221870,+33.0978201,-085.1493205,186.54719936334973,0.1
13,285,93342,01936642,1328593342,0600000US1328593342,West Point,West Point CCD,22,Z5,G4040,S,129206195,16036752,+32.9166478,-085.1295279,145.2376178418815,0.1
13,025,92124,01936426,1302592124,0600000US1302592124,Nahunta,Nahunta CCD,22,Z5,G4040,S,499800940,5142579,+31.2018604,-081.9674237,507.41123471609546,0.1
13,025,91500,01936320,1302591500,0600000US1302591500,Hoboken,Hoboken CCD,22,Z5,G4040,S,355362140,2423085,+31.1517425,-082.1368405,359.4013878424284,0.1
13,287,92454,01936484,1328792454,0600000US1328792454,Rebecca,Rebecca CCD,22,Z5,G4040,S,179263366,2283637,+31.7899134,-083.5322895,181.8853501608574,0.1
13,131,92804,01936234,1313192804,0600000US1313192804,Southeast Grady,Southeast Grady CCD,22,Z5,G4040,S,187980366,2105600,+30.7380485,-084.1505246,190.2828759966589,0.1
13,131,93354,01936644,1313193354,0600000US1313193354,Whigham,Whigham CCD,22,Z5,G4040,S,217841797,1863911,+30.8874448,-084.3172837,219.88652667119533,0.1
13,021,91794,01936369,1302191794,0600000US1302191794,Lizella,Lizella CCD,22,Z5,G4040,S,205812051,7910578,+32.8029123,-083.7885775,214.027106489574,0.1
13,273,90900,01936219,1327390900,0600000US1327390900,Dawson,Dawson CCD,22,Z5,G4040,S,299493520,1901879,+31.7333521,-084.4738329,301.5799893251226,0.1
13,273,92316,01936461,1327392316,0600000US1327392316,Parrott,Parrott CCD,22,Z5,G4040,S,252070890,737478,+31.8682322,-084.5027549,252.95429042737612,0.1
13,273,92700,01936529,1327392700,0600000US1327392700,Sasser,Sasser CCD,22,Z5,G4040,S,166463227,1576631,+31.6824112,-084.3623164,168.16595841503064,0.1
13,035,91182,01936267,1303591182,0600000US1303591182,Flovilla,Flovilla CCD,22,Z5,G4040,S,140643142,3577041,+33.2554258,-083.8763572,144.40510359173163,0.1
13,035,91602,01936337,1303591602,0600000US1303591602,Jenkinsburg,Jenkinsburg CCD,22,Z5,G4040,S,62236811,1754362,+33.3143146,-084.0380492,64.0602472530276,0.1
13,121,90144,01936089,1312190144,0600000US1312190144,Atlanta,Atlanta CCD,22,Z5,G4040,S,611997388,7880756,+33.7619599,-084.4723780,620.2223740374815,1.0
13,121,91128,01936258,1312191128,0600000US1312191128,Fairburn-Union City,Fairburn-Union City CCD,22,Z5,G4040,S,161116779,1851186,+33.5758835,-084.5437711,163.04537817401032,0.1
13,235,91434,01936309,1323591434,0600000US1323591434,Hawkinsville,Hawkinsville CCD,22,Z5,G4040,S,168957954,1664292,+32.2996820,-083.5250817,170.93816411572058,0.1
13,235,91422,01936307,1323591422,0600000US1323591422,Hartford,Hartford CCD,22,Z5,G4040,S,218263858,2288756,+32.2449843,-083.3941355,221.0037611286667,0.1
13,305,92268,01936453,1330592268,0600000US1330592268,Odum,Odum CCD,22,Z5,G4040,S,378780398,5920324,+31.7149748,-082.0261715,386.50465713414087,0.1
13,305,92718,01936532,1330592718,0600000US1330592718,Screven,Screven CCD,22,Z5,G4040,S,427734668,2799113,+31.5052372,-082.0213861,432.56811032338067,0.1
13,103,91386,01936301,1310391386,0600000US1310391386,Guyton-Springfield,Guyton-Springfield CCD,22,Z5,G4040,S,417077008,3126781,+32.3616880,-081.3433553,422.82042144675984,0.1
13,103,92748,01936537,1310392748,0600000US1310392748,Shawnee,Shawnee CCD,22,Z5,G4040,S,427388688,3144537,+32.4821620,-081.4060620,433.1277987744908,0.1
13,103,92520,01936497,1310392520,0600000US1310392520,Rincon,Rincon CCD,22,Z5,G4040,S,395697929,4279102,+32.2527112,-081.2671474,402.5388318818082,0.1
13,261,92388,01936473,1326192388,0600000US1326192388,Plains,Plains CCD,22,Z5,G4040,S,364131973,2536569,+32.0405787,-084.3653307,366.93603942367463,0.1
13,295,91638,01936343,1329591638,0600000US1329591638,Kensington,Kensington CCD,22,Z5,G4040,S,333076553,232992,+34.6887832,-085.3864836,333.2181951230075,0.1
13,295,92598,01936511,1329592598,0600000US1329592598,Rossville-Beverly Hills,Rossville-Beverly Hills CCD,22,Z5,G4040,S,25641178,5613,+34.9461407,-085.2794139,25.641893512704574,0.1
13,295,90624,01936172,1329590624,0600000US1329590624,Chattanooga Valley,Chattanooga Valley CCD,22,Z5,G4040,S,48847851,0,+34.9427075,-085.3303363,48.836763184895865,0.1
13,295,92574,01936506,1329592574,0600000US1329592574,Rock Spring,Rock Spring CCD,22,Z5,G4040,S,68898391,112397,+34.8134313,-085.2381570,68.9997577559109,0.1
13,295,93210,01936619,1329593210,0600000US1329593210,Villanow,Villanow CCD,22,Z5,G4040,S,210943989,609948,+34.6522754,-085.1393945,211.53745274181608,0.1
13,195,90876,01936215,1319590876,0600000US1319590876,Danielsville,Danielsville CCD,22,Z5,G4040,S,123332606,1046606,+34.1503110,-083.1924788,124.65675547717848,0.1
13,067,91866,01936382,1306791866,0600000US1306791866,Mableton,Mableton CCD,22,Z5,G4040,S,78232175,626636,+33.8039373,-084.5607169,78.8948936066044,0.477796664699606
13,067,91140,01936260,1306791140,0600000US1306791140,Fair Oaks,Fair Oaks CCD,22,Z5,G4040,S,28321741,82334,+33.9064651,-084.5452450,28.41744116455669,0.2158060045108544
13,067,92418,01936478,1306792418,0600000US1306792418,Powder Springs,Powder Springs CCD,22,Z5,G4040,S,71344307,238965,+33.8654278,-084.6825718,71.60716259093117,0.1
13,067,92202,01936441,1306792202,0600000US1306792202,Northeast Cobb,Northeast Cobb CCD,22,Z5,G4040,S,174356660,3390403,+34.0028975,-084.4585902,177.8460405560192,0.1
13,261,91728,01936358,1326191728,0600000US1326191728,Leslie-De Soto,Leslie-De Soto CCD,22,Z5,G4040,S,291502682,14271869,+31.9685030,-084.0566770,306.1124971380745,0.1
13,261,90096,01936080,1326190096,0600000US1326190096,Andersonville,Andersonville CCD,22,Z5,G4040,S,252958687,4207382,+32.1255116,-084.0831136,257.4398167632708,0.1
13,261,90090,01936079,1326190090,0600000US1326190090,Americus,Americus CCD,22,Z5,G4040,S,342052949,4195621,+32.0477142,-084.2217938,346.5590780308818,0.1
13,051,92406,01936476,1305192406,0600000US1305192406,Port Wentworth,Port Wentworth CCD,22,Z5,G4040,S,140813736,8437496,+32.1715264,-081.1976613,150.2393709700577,0.1
13,051,93127,01936604,1305193127,0600000US1305193127,Tybee Island-Wilmington Island,Tybee Island-Wilmington Island CCD,22,Z5,G4040,S,141607950,160223330,+31.9860167,-080.9190841,304.06073361003854,0.1
13,023,90708,01936186,1302390708,0600000US1302390708,Cochran,Cochran CCD,22,Z5,G4040,S,403734075,7096476,+32.4159978,-083.3781003,411.6874853908102,0.1
13,237,91032,01936242,1323791032,0600000US1323791032,Eatonton,Eatonton CCD,22,Z5,G4040,S,319671807,1337986,+33.3741621,-083.4241575,321.627017740174,0.1
13,237,92364,01936469,1323792364,0600000US1323792364,Phoenix,Phoenix CCD,22,Z5,G4040,S,293301868,28833107,+33.3404031,-083.2757162,322.83752674323625,0.1
13,067,93222,01936621,1306793222,0600000US1306793222,Vinings,Vinings CCD,22,Z5,G4040,S,31755074,538444,+33.8495638,-084.4842332,32.31080082555925,0.7955683191535627
13,039,92652,01936521,1303992652,0600000US1303992652,St. Marys,St. Marys CCD,22,Z5,G4040,S,297870713,292266837,+30.8282866,-081.4752375,593.745399425311,0.1
13,039,93408,01936653,1303993408,0600000US1303993408,Woodbine,Woodbine CCD,22,Z5,G4040,S,1026941669,96027693,+30.9832122,-081.6893901,1129.2364775100398,0.1
13,033,91644,01936344,1303391644,0600000US1303391644,Keysville,Keysville CCD,22,Z5,G4040,S,238639722,1557406,+33.2038865,-082.1753519,241.20412795876135,0.1
13,033,92694,01936528,1303392694,0600000US1303392694,Sardis,Sardis CCD,22,Z5,G4040,S,162704320,1295044,+32.9807171,-081.7961398,164.8308493951826,0.1
13,317,92448,01936483,1331792448,0600000US1331792448,Rayle,Rayle CCD,22,Z5,G4040,S,330979880,1457626,+33.7815797,-082.8829986,333.36542169921313,0.1
13,317,93048,01936590,1331793048,0600000US1331793048,Tignall,Tignall CCD,22,Z5,G4040,S,334442744,2412947,+33.8957470,-082.6972080,337.8968572614537,0.1
13,153,91056,01936246,1315391056,0600000US1315391056,Elko,Elko CCD,22,Z5,G4040,S,503156965,3010191,+32.3815782,-083.6639371,506.99352376486763,0.1
13,067,90018,01936066,1306790018,0600000US1306790018,Acworth-Kennesaw,Acworth-Kennesaw CCD,22,Z5,G4040,S,273799047,6228257,+33.9974670,-084.6651881,280.1269247384563,0.1
13,067,92784,01936543,1306792784,0600000US1306792784,Smyrna,Smyrna CCD,22,Z5,G4040,S,45760522,234933,+33.8726940,-084.5338408,46.01760372900777,0.40987091122729646
13,141,90930,01936224,1314190930,0600000US1314190930,Devereux,Devereux CCD,22,Z5,G4040,S,282257498,10997060,+33.2264056,-083.1647209,293.95890875731675,0.1
13,159,91098,01936253,1315991098,0600000US1315991098,Eudora,Eudora CCD,22,Z5,G4040,S,148993544,3427640,+33.4111660,-083.7217933,152.64640530056647,0.1
13,159,92064,01936416,1315992064,0600000US1315992064,Monticello,Monticello CCD,22,Z5,G4040,S,259942415,5253226,+33.3231097,-083.7156616,265.5941160089275,0.1
13,141,92826,01936552,1314192826,0600000US1314192826,Sparta,Sparta CCD,22,Z5,G4040,S,524496685,4413716,+33.3073803,-082.9982471,530.3125803953616,0.1
13,141,91944,01936396,1314191944,0600000US1314191944,Mayfield,Mayfield CCD,22,Z5,G4040,S,259877162,1716863,+33.3338734,-082.8715011,262.3433068002278,0.1
13,141,91758,01936363,1314191758,0600000US1314191758,Linton,Linton CCD,22,Z5,G4040,S,153426071,351981,+33.1322705,-083.0327102,154.17458903964362,0.1
13,099,90870,01936214,1309990870,0600000US1309990870,Damascus,Damascus CCD,22,Z5,G4040,S,342326891,815444,+31.3599889,-084.7273651,343.2628231128183,0.1
13,025,93306,01936635,1302593306,0600000US1302593306,Waynesville,Waynesville CCD,22,Z5,G4040,S,292809185,2725884,+31.2461659,-081.8176402,297.0765881278476,0.1
13,113,91164,01936264,1311391164,0600000US1311391164,Fayetteville,Fayetteville CCD,22,Z5,G4040,S,172962894,3508901,+33.4670275,-084.4578610,176.57358024913492,0.1
13,097,90974,01936364,1309790974,0600000US1309790974,Douglasville-Lithia Springs,Douglasville-Lithia Springs CCD,22,Z5,G4040,S,178415514,1066920,+33.7474280,-084.6768174,179.54390474795755,0.1
13,097,93396,01936651,1309793396,0600000US1309793396,Winston,Winston CCD,22,Z5,G4040,S,101991213,340704,+33.7429785,-084.8534159,102.3506832267617,0.1
13,097,90276,01936111,1309790276,0600000US1309790276,Bill Arp,Bill Arp CCD,22,Z5,G4040,S,125715151,744885,+33.6710057,-084.7546058,126.49355105683135,0.1
13,029,92346,01936466,1302992346,0600000US1302992346,Pembroke,Pembroke CCD,22,Z5,G4040,S,362507691,2534231,+32.1527225,-081.5566302,367.13118569182177,0.1
13,221,93186,01936615,1322193186,0600000US1322193186,Vesta-Enterprise,Vesta-Enterprise CCD,22,Z5,G4040,S,313356702,2563651,+33.9510467,-082.9537477,316.757852656242,0.1
13,057,91512,01936322,1305791512,0600000US1305791512,Holly Springs,Holly Springs CCD,22,Z5,G4040,S,146899237,5494656,+34.1654256,-084.4570003,152.47852652353956,0.1
13,057,93234,01936623,1305793234,0600000US1305793234,Waleska,Waleska CCD,22,Z5,G4040,S,219066776,2399162,+34.3230793,-084.5736835,221.5585695667943,0.1
13,303,91416,01936306,1330391416,0600000US1330391416,Harrison,Harrison CCD,22,Z5,G4040,S,195669711,1510812,+32.8352337,-082.7073052,197.80692778958624,0.1
13,303,92982,01936579,1330392982,0600000US1330392982,Tennille,Tennille CCD,22,Z5,G4040,S,296917542,1588479,+32.8683346,-082.8751999,299.3647204016793,0.1
13,181,91752,01936362,1318191752,0600000US1318191752,Lincolnton,Lincolnton CCD,22,Z5,G4040,S,276596961,35938803,+33.8537719,-082.5225384,313.60987297921054,0.1
13,223,93462,01936662,1322393462,0600000US1322393462,Yorkville,Yorkville CCD,22,Z5,G4040,S,247328227,960454,+33.8770879,-084.9501900,248.30757528168348,0.1
13,131,90510,01936152,1313190510,0600000US1313190510,Calvary-Reno,Calvary-Reno CCD,22,Z5,G4040,S,167962436,2323778,+30.7490925,-084.3098133,170.42847256938566,0.1
13,131,92832,01936553,1313192832,0600000US1313192832,Spence,Spence CCD,22,Z5,G4040,S,137176589,2006091,+31.0306285,-084.1912386,139.3189186494167,0.1
13,131,90498,01936150,1313190498,0600000US1313190498,Cairo,Cairo CCD,22,Z5,G4040,S,345001623,5492554,+30.8846095,-084.1766906,350.8426451523775,0.1
13,297,91320,01936290,1329791320,0600000US1329791320,Good Hope,Good Hope CCD,22,Z5,G4040,S,163550797,1298717,+33.7968458,-083.6014089,165.12089745732024,0.1
13,297,91608,01936338,1329791608,0600000US1329791608,Jersey,Jersey CCD,22,Z5,G4040,S,155897950,1944019,+33.7412194,-083.8164738,158.05498418310833,0.1
13,297,92046,01936413,1329792046,0600000US1329792046,Monroe,Monroe CCD,22,Z5,G4040,S,132794326,2137151,+33.7830236,-083.7045800,135.13346580131784,0.1
13,067,90174,01936094,1306790174,0600000US1306790174,Austell,Austell CCD,22,Z5,G4040,S,53034832,88530,+33.8445780,-084.6333289,53.1437615623188,0.1
13,055,91788,01936368,1305591788,0600000US1305591788,Little Sand Mountain,Little Sand Mountain CCD,22,Z5,G4040,S,259546926,212903,+34.4832685,-085.2300027,259.7214122504719,0.1
13,055,91980,01936402,1305591980,0600000US1305591980,Menlo,Menlo CCD,22,Z5,G4040,S,182428740,20878,+34.5160264,-085.4538293,182.39410601167205,0.1
13,055,93090,01936598,1305593090,0600000US1305593090,Trion,Trion CCD,22,Z5,G4040,S,90770736,73016,+34.5499231,-085.3082595,90.82506661156967,0.1
13,313,90864,01936213,1331390864,0600000US1331390864,Dalton,Dalton CCD,22,Z5,G4040,S,320625512,616365,+34.7693530,-084.9387423,321.26657803078547,0.1
13,133,93156,01936609,1313393156,0600000US1313393156,Union Point,Union Point CCD,22,Z5,G4040,S,121628386,464466,+33.6417395,-083.0378250,122.40306392839818,0.1
13,035,91572,01936332,1303591572,0600000US1303591572,Jackson,Jackson CCD,22,Z5,G4040,S,98576516,672071,+33.2903551,-083.9582206,99.36567406180663,0.1
13,239,91272,01936282,1323991272,0600000US1323991272,Georgetown North,Georgetown North CCD,22,Z5,G4040,S,239587481,11405926,+31.9102929,-084.9927630,251.0137951982197,0.1
13,139,92118,01936425,1313992118,0600000US1313992118,Murrayville,Murrayville CCD,22,Z5,G4040,S,123195399,18715582,+34.3805603,-083.9260701,142.07758885331148,0.1
13,251,91482,01936317,1325191482,0600000US1325191482,Hiltonia,Hiltonia CCD,22,Z5,G4040,S,192883602,2315082,+32.8810305,-081.6926316,196.2303766692709,0.1
13,251,92148,01936431,1325192148,0600000US1325192148,Newington,Newington CCD,22,Z5,G4040,S,331723589,4674901,+32.5961874,-081.5314258,338.317340958875,0.1
13,015,91656,01936346,1301591656,0600000US1301591656,Kingston,Kingston CCD,22,Z5,G4040,S,157775413,744392,+34.2583767,-084.9462802,158.53341453333195,0.1
13,295,90654,01936177,1329590654,0600000US1329590654,Chickamauga,Chickamauga CCD,22,Z5,G4040,S,114993004,212717,+34.8650251,-085.3355089,115.17943584649811,0.1
13,295,91810,01936262,1329591810,0600000US1329591810,Lookout Mountain,Lookout Mountain CCD,22,Z5,G4040,S,66875517,20972,+34.8755088,-085.4066127,66.87798340231187,0.1
13,295,91668,01936348,1329591668,0600000US1329591668,LaFayette,LaFayette CCD,22,Z5,G4040,S,286598287,478037,+34.6788875,-085.2784410,287.0232823692241,0.1
13,071,90960,01936229,1307190960,0600000US1307190960,Doerun,Doerun CCD,22,Z5,G4040,S,176687355,2771376,+31.2910810,-083.9045980,179.70035689804791,0.1
13,071,92184,01936437,1307192184,0600000US1307192184,Norman Park,Norman Park CCD,22,Z5,G4040,S,290155411,5657339,+31.2851094,-083.6631199,296.31576310930853,0.1
13,071,91254,01936279,1307191254,0600000US1307191254,Funston,Funston CCD,22,Z5,G4040,S,351442960,6956309,+31.1435608,-083.9192441,358.8761494459137,0.1
13,071,90258,01936108,1307190258,0600000US1307190258,Berlin-Ellenton,Berlin-Ellenton CCD,22,Z5,G4040,S,220138250,3107633,+31.1499751,-083.5977063,223.6471147803884,0.1
13,053,91212,01936272,1305391212,0600000US1305391212,Fort Benning,Fort Benning CCD,22,Z5,G4040,S,489665328,4272847,+32.3717532,-084.7974159,494.066695374239,0.1
13,053,90834,01936208,1305390834,0600000US1305390834,Cusseta,Cusseta CCD,22,Z5,G4040,S,154560504,2004242,+32.2725435,-084.7487963,156.61279364985165,0.1
13,225,91242,01936277,1322591242,0600000US1322591242,Fort Valley,Fort Valley CCD,22,Z5,G4040,S,256832430,1639394,+32.5375492,-083.8653829,258.81912524752914,0.1
13,073,91110,01936255,1307391110,0600000US1307391110,Evans,Evans CCD,22,Z5,G4040,S,182472620,5253704,+33.5398830,-082.1515159,188.51773966072926,0.1
13,087,90192,01936097,1308790192,0600000US1308790192,Bainbridge,Bainbridge CCD,22,Z5,G4040,S,180872094,6816926,+30.9062253,-084.5787771,187.7868731792368,0.1
13,087,91122,01936257,1308791122,0600000US1308791122,Faceville,Faceville CCD,22,Z5,G4040,S,278520742,20077380,+30.7605711,-084.6747947,298.7233775117486,0.1
13,087,90702,01936185,1308790702,0600000US1308790702,Climax,Climax CCD,22,Z5,G4040,S,194995212,622530,+30.8712274,-084.4441056,195.7499230944912,0.1
13,039,91650,01936345,1303991650,0600000US1303991650,Kingsland,Kingsland CCD,22,Z5,G4040,S,307584063,4440284,+30.8326187,-081.7793977,313.70266510052096,0.1
13,273,90414,01936135,1327390414,0600000US1327390414,Bronwood,Bronwood CCD,22,Z5,G4040,S,151668153,735337,+31.8206339,-084.3488866,152.51979098712687,0.1
13,243,90252,01936107,1324390252,0600000US1324390252,Benevolence,Benevolence CCD,22,Z5,G4040,S,231575850,1271864,+31.8865063,-084.7621801,232.92150739510635,0.1
13,005,90072,01936076,1300590072,0600000US1300590072,Alma,Alma CCD,22,Z5,G4040,S,360842955,2293930,+31.5377827,-082.5187410,364.47103358112093,0.1
13,049,91194,01936269,1304991194,0600000US1304991194,Folkston,Folkston CCD,22,Z5,G4040,S,1234778488,4525143,+30.9265453,-082.1764728,1244.8901501043445,0.1
13,281,91884,01936385,1328191884,0600000US1328191884,Macedonia,Macedonia CCD,22,Z5,G4040,S,189312209,4572425,+34.8688656,-083.7650556,194.153274588971,0.1
13,147,90348,01936124,1314790348,0600000US1314790348,Bowersville,Bowersville CCD,22,Z5,G4040,S,120852026,5356222,+34.4121775,-083.0494608,126.51853181844368,0.1
13,149,90606,01936169,1314990606,0600000US1314990606,Centralhatchee,Centralhatchee CCD,22,Z5,G4040,S,238838197,3551112,+33.3777340,-085.1546145,242.37154256994054,0.1
13,061,90312,01936118,1306190312,0600000US1306190312,Bluffton,Bluffton CCD,22,Z5,G4040,S,279568861,1827355,+31.5623670,-084.9425510,281.43910532727216,0.1
13,061,91218,01936273,1306191218,0600000US1306191218,Fort Gaines,Fort Gaines CCD,22,Z5,G4040,S,226525032,54719609,+31.6990382,-085.0322138,281.26182543705784,0.1
13,213,90666,01936179,1321390666,0600000US1321390666,Cisco,Cisco CCD,22,Z5,G4040,S,196957195,60324,+34.9254861,-084.6849348,197.0697008444292,0.1
13,213,90618,01936171,1321390618,0600000US1321390618,Chatsworth,Chatsworth CCD,22,Z5,G4040,S,341917569,5501886,+34.7244934,-084.7370361,347.51121876636444,0.1
13,213,90576,01936164,1321390576,0600000US1321390576,Casey Springs,Casey Springs CCD,22,Z5,G4040,S,154236734,46180,+34.6511544,-084.8649614,154.30833178122114,0.1
13,213,90810,01936204,1321390810,0600000US1321390810,Crandall-Eton,Crandall-Eton CCD,22,Z5,G4040,S,199124092,110802,+34.8469806,-084.6644366,199.28787114615716,0.1
13,201,90744,01936193,1320190744,0600000US1320190744,Colquitt,Colquitt CCD,22,Z5,G4040,S,157822965,479001,+31.1936224,-084.7188399,158.35946812190875,0.1
13,201,91950,01936397,1320191950,0600000US1320191950,Mayhaw,Mayhaw CCD,22,Z5,G4040,S,339939436,1018224,+31.1409612,-084.8182045,341.0474532820031,0.1
13,227,91830,01936376,1322791830,0600000US1322791830,Ludville,Ludville CCD,22,Z5,G4040,S,126816857,62184,+34.4695156,-084.6021261,126.92919509765329,0.1
13,227,92952,01936574,1322792952,0600000US1322792952,Talking Rock,Talking Rock CCD,22,Z5,G4040,S,112699029,287200,+34.5174974,-084.5138462,113.04079257055514,0.1
13,227,91590,01936335,1322791590,0600000US1322791590,Jasper,Jasper CCD,22,Z5,G4040,S,158585927,17902,+34.4340119,-084.4688014,158.68801815828687,0.1
13,301,90516,01936153,1330190516,0600000US1330190516,Camak,Camak CCD,22,Z5,G4040,S,151829714,960942,+33.5080156,-082.6513373,153.284120561684,0.1
13,301,92226,01936445,1330192226,0600000US1330192226,Norwood,Norwood CCD,22,Z5,G4040,S,169998071,1205818,+33.4675655,-082.7603834,171.7225541141968,0.1
13,301,92304,01936459,1330192304,0600000US1330192304,Panhandle,Panhandle CCD,22,Z5,G4040,S,70347341,366705,+33.3189657,-082.4754080,70.9674401980181,0.1
13,221,91938,01936395,1322191938,0600000US1322191938,Maxeys,Maxeys CCD,22,Z5,G4040,S,402472301,1178446,+33.7802247,-083.0927597,404.61778765752086,0.1
13,199,91908,01936389,1319991908,0600000US1319991908,Manchester,Manchester CCD,22,Z5,G4040,S,149494225,1416820,+32.9233583,-084.5763250,150.97980309500636,0.1
